ID,identifier,companyname,countryofexchange,gicsindustryname,year,fv,esg,size,lev,lctat,lctlt,chlct,ch,cf,cheat,inventory,fixed,growth,ni,boardmeetings,female,ceo,g_score,e_score,gdpgrowth,gdppercapita,inf,climateriskscore,n_years
212,JUWL.NS,Jupiter Wagons Ltd,India,Machinery,2022,8.332178,28.5093,8.2986,0.1763003,0.4754613,0.9353153,0.0002735,0.0614063,9303067,0.0866209,0.3773524,0.2825526,62.14967,14687816,6,25,TRUE,42.66933,19.4858,7.609365,3.370596,5.897142,2.182662,3
212,JUWL.NS,Jupiter Wagons Ltd,India,Machinery,2023,4.618862,26.44791,8.54744,0.1187085,0.4267409,0.9477152,0.0002901,0.0400393,645818.8,0.1034036,0.3701407,0.2400172,73.65965,39714145,12,10,TRUE,32.34751,21.53856,9.190755,3.403141,2.591949,2.841242,3
212,JUWL.NS,Jupiter Wagons Ltd,India,Machinery,2024,3.412823,26.78959,8.670252,0.1254338,0.2902218,0.9323769,0,0.1484316,3.72E+07,0.2508003,0.1923925,0.2073355,6.096646,44502118,9,11.11111,TRUE,28.41861,23.1397,6.484224,3.430827,3.20181,2.178856,3
213,JYOI.NS,Jyothy Labs Ltd,India,Household Products,2022,5.708435,35.09353,8.399568,0.0225714,0.1970755,0.7924613,0.2600272,0,3607084,0.1268748,0.1524494,0.1646077,4.559655,29177945,5,42.85714,TRUE,33.37275,35.58495,7.609365,3.370596,5.897142,2.008878,3
213,JYOI.NS,Jyothy Labs Ltd,India,Household Products,2023,5.052757,44.13635,8.459474,0.0210585,0.2001474,0.8108737,0.1756149,0,-2550690,0.2916129,0.1196203,0.1444649,9.314252,44307139,7,42.85714,TRUE,64.53574,38.43677,9.190755,3.403141,2.591949,1.596692,3
213,JYOI.NS,Jyothy Labs Ltd,India,Household Products,2024,4.545491,54.57516,8.498166,0.0227741,0.1898223,0.7964976,0.1511052,0,-843768.3,0.303926,0.1268926,0.1379377,0.7284646,43344646,7,28.57143,TRUE,77.12887,45.90873,6.484224,3.430827,3.20181,2.318608,3
214,KANE.NS,Kansai Nerolac Paints Ltd,India,Chemicals,2022,2.805863,53.37922,8.885118,0.045516,0.2389096,0.8499374,0.0661136,0.0007928,5932327,0.1007499,0.2741883,0.3462774,9.401381,57019231,7,12.5,TRUE,30.83949,57.42458,7.609365,3.370596,5.897142,1.79701,3
214,KANE.NS,Kansai Nerolac Paints Ltd,India,Chemicals,2023,2.435384,61.40211,8.948896,0.0373051,0.2052115,0.8321986,0.1132675,0,7727655,0.2470763,0.227736,0.310148,1.953241,1.41E+08,8,14.28571,TRUE,33.74749,68.77375,9.190755,3.403141,2.591949,2.418832,3
214,KANE.NS,Kansai Nerolac Paints Ltd,India,Chemicals,2024,2.246264,68.73083,8.983003,0.0360702,0.1765358,0.8086427,0,0.0114397,-8470451,0.280867,0.2026365,0.2987028,-2.188385,1.30E+08,6,12.5,TRUE,43.53698,82.94696,6.484224,3.430827,3.20181,2.476613,3
215,KAPT.NS,Kalpataru Projects International Ltd,India,Construction & Engineering,2022,1.066793,35.22959,9.377172,0.1933598,0.6434869,0.8479021,0.0751491,0.0004877,-1.27E+07,0.0531864,0.0804837,0.1092506,2.285351,52947907,8,11.11111,TRUE,47.00877,26.78692,7.609365,3.370596,5.897142,1.710657,3
215,KAPT.NS,Kalpataru Projects International Ltd,India,Construction & Engineering,2023,0.9499611,64.35964,9.422261,0.1818791,0.6710148,0.8750222,0.0681509,0.0000699,6322736,0.0512604,0.0898156,0.0967696,18.24277,61895621,6,10,TRUE,83.02483,77.21955,9.190755,3.403141,2.591949,2.249539,3
215,KAPT.NS,Kalpataru Projects International Ltd,India,Construction & Engineering,2024,0.8223727,61.15717,9.476258,0.1686013,0.6622632,0.8884491,0.0669582,0.018261,6.97E+07,0.0778349,0.0835766,0.0927002,10.90836,66386191,5,11.11111,TRUE,74.13499,69.02725,6.484224,3.430827,3.20181,2.364528,3
216,KECL.NS,KEC International Ltd,India,Construction & Engineering,2022,1.195471,48.80882,9.322848,0.1958129,0.7419043,0.949056,0.0186894,0.001973,8949611,0.0158208,0.0749702,0.074847,16.1764,21425268,6,9.090909,TRUE,71.50757,26.50794,7.609365,3.370596,5.897142,2.885048,3
216,KECL.NS,KEC International Ltd,India,Construction & Engineering,2023,1.097748,54.14525,9.358566,0.2093916,0.7624099,0.9714785,0.0083489,0.0043328,-9125375,0.0116414,0.0766283,0.0709551,13.58744,41605279,5,9.090909,TRUE,68.61135,37.10417,9.190755,3.403141,2.591949,2.744866,3
216,KECL.NS,KEC International Ltd,India,Construction & Engineering,2024,0.9582267,55.71259,9.414248,0.1784263,0.7316023,0.9640225,0.0334143,0,3.99E+07,0.0291984,0.0727784,0.0632139,7.008228,66792276,4,18.18182,TRUE,61.81113,37.22111,6.484224,3.430827,3.20181,2.469684,3
217,KEIN.NS,KEI Industries Ltd,India,Electrical Equipment,2022,9.430289,16.65372,8.661698,0.0429232,0.2964204,0.9463,0.0628786,0.1086471,1.47E+07,0.1403617,0.3107652,0.1538914,11.51176,58099075,5,20,TRUE,23.79122,20.04314,7.609365,3.370596,5.897142,1.84931,3
217,KEIN.NS,KEI Industries Ltd,India,Electrical Equipment,2023,7.699317,48.11444,8.747149,0.0356987,0.3073876,0.9490441,0.1011014,0.1117446,2.23E+07,0.1817221,0.2996613,0.1910674,15.56706,69687822,4,20,TRUE,68.20616,32.39864,9.190755,3.403141,2.591949,2.296415,3
217,KEIN.NS,KEI Industries Ltd,India,Electrical Equipment,2024,4.991436,52.05982,8.927703,0.0300235,0.1863287,0.9304008,0.1504309,0.044923,4.51E+07,0.11093,0.243288,0.1904046,17.18308,81499590,6,18.18182,TRUE,53.639,56.41173,6.484224,3.430827,3.20181,2.113162,3
218,KIRI.NS,Kiri Industries Ltd,India,Chemicals,2022,0.9519449,33.47947,8.591114,0.0151966,0.1481722,0.9039,0.057869,0,1733106,0.0082573,0.0662376,0.1811655,-41.67502,12980148,5,16.66667,TRUE,30.58345,34.36157,7.609365,3.370596,5.897142,2.480706,3
218,KIRI.NS,Kiri Industries Ltd,India,Chemicals,2023,0.8907369,27.85428,8.61196,0.0356408,0.1663164,0.9468094,0.0294105,0,-1295021,0.005132,0.0635227,0.1589919,-0.9951844,15959352,4,14.28571,TRUE,36.83626,26.85862,9.190755,3.403141,2.591949,1.489911,3
218,KIRI.NS,Kiri Industries Ltd,India,Chemicals,2024,0.6614563,28.74504,8.742709,0.2378462,0.0515206,0.164648,0.0515396,0,1110989,0.1091921,0.032477,0.183756,-23.95388,30981393,4,16.66667,TRUE,49.78637,24.38564,6.484224,3.430827,3.20181,1.534003,3
219,KIRO.NS,Kirloskar Oil Engines Ltd,India,Machinery,2022,1.928354,55.74748,8.91302,0.4963047,0.3755714,0.571255,0.0379031,0.0259591,1.43E+07,0.154604,0.0831368,0.068378,15.39362,40366358,6,23.07692,0,85.74706,27.01094,7.609365,3.370596,5.897142,1.920407,3
219,KIRO.NS,Kirloskar Oil Engines Ltd,India,Machinery,2023,1.630961,49.95157,8.997013,0.500351,0.4285354,0.6332694,0.126401,0.005377,2.67E+07,0.1386762,0.0808469,0.0890326,15.7313,52753449,8,27.27273,TRUE,73.40791,24.85955,9.190755,3.403141,2.591949,1.947031,3
219,KIRO.NS,Kirloskar Oil Engines Ltd,India,Machinery,2024,1.248509,47.99362,9.088658,0.555191,0.3291187,0.4665088,0.1204178,0.0310785,2.90E+07,0.1474801,0.062011,0.0881078,4.997613,55684026,6,27.27273,TRUE,63.59817,29.36819,6.484224,3.430827,3.20181,1.596888,3
220,KIRP.NS,Kirloskar Pneumatic Company Ltd,India,Machinery,2022,7.028012,27.67032,8.138235,0.000903,0.2777513,0.9383107,0.1143096,0,21908.47,0.1737775,0.1582409,0.2119085,12.11906,13215798,7,8.333333,TRUE,38.99661,24.27566,7.609365,3.370596,5.897142,2.3135,3
220,KIRP.NS,Kirloskar Pneumatic Company Ltd,India,Machinery,2023,5.594302,52.4983,8.220555,0.000561,0.3135028,0.9431171,0.1142089,0,1644631,0.2741427,0.1461983,0.1875452,5.196308,15991362,5,10,TRUE,74.40257,44.65728,9.190755,3.403141,2.591949,1.855583,3
220,KIRP.NS,Kirloskar Pneumatic Company Ltd,India,Machinery,2024,4.746381,50.77258,8.285041,0.0064369,0.3092124,0.9244258,0.1245902,0,1620831,0.2554473,0.1329151,0.2010771,20.96147,24725922,6,10,TRUE,57.58006,39.23796,6.484224,3.430827,3.20181,1.855583,3
221,KNRL.NS,KNR Constructions Ltd,India,Construction & Engineering,2022,1.216402,23.647,8.72303,0.150175,0.2458857,0.6831533,0.1788765,0,5306877,0.0361618,0.1010619,0.1053568,4.251268,53482157,5,33.33333,TRUE,44.62223,16.06061,7.609365,3.370596,5.897142,3.105232,3
221,KNRL.NS,KNR Constructions Ltd,India,Construction & Engineering,2023,0.9232385,43.56649,8.842806,0.2175195,0.1898268,0.4897292,0.3234777,0,1.98E+07,0.0899052,0.0664708,0.0706025,7.500228,90257576,5,33.33333,TRUE,64.76626,37.74566,9.190755,3.403141,2.591949,2.868426,3
221,KNRL.NS,KNR Constructions Ltd,India,Construction & Engineering,2024,0.7478005,41.05358,8.92146,0.2593439,0.1089546,0.2999768,0,0.0452254,-2.96E+07,0.3103679,0.0224941,0.0478693,4.478198,1.19E+08,5,25,TRUE,64.9603,31.57676,6.484224,3.430827,3.20181,2.379631,3
222,KPIE.NS,KPIT Technologies Ltd,India,Software,2022,9.002488,47.47285,8.616892,0.0842581,0.3434872,0.667827,0.3727473,0.0248764,1.37E+07,0.2324213,0.0187459,0.1409956,27.8047,47086538,10,10,TRUE,49.47414,39.51758,7.609365,3.370596,5.897142,2.289896,3
222,KPIE.NS,KPIT Technologies Ltd,India,Software,2023,7.469108,47.85617,8.699011,0.0788772,0.3629143,0.7480517,0.2916344,0.072425,2.41E+07,0.2482204,0.0228288,0.1303747,42.70238,71807199,7,9.090909,TRUE,41.81934,40.76755,9.190755,3.403141,2.591949,1.830024,3
222,KPIE.NS,KPIT Technologies Ltd,India,Software,2024,6.323992,45.25698,8.770112,0.0685217,0.3421041,0.8118605,0.4892429,0.0756614,4.91E+07,0.3678452,0.0184784,0.1198394,16.98074,98256290,5,9.090909,TRUE,38.02267,42.08009,6.484224,3.430827,3.20181,2.411309,3
223,KPRM.NS,KPR Mill Ltd,India,"Textiles, Apparel & Luxury Goods",2022,5.900859,45.1081,8.833344,0.2408323,0.2367359,0.7007943,0.0819373,0,-1549416,0.0447374,0.356876,0.4272165,18.50056,99087147,4,9.090909,TRUE,58.42405,44.95805,7.609365,3.370596,5.897142,2.070527,3
223,KPRM.NS,KPR Mill Ltd,India,"Textiles, Apparel & Luxury Goods",2023,5.660836,47.72095,8.847287,0.1975481,0.1851589,0.7210777,0.0691951,0,-4013197,0.036776,0.3359061,0.434085,-3.438717,96622675,5,16.66667,TRUE,60.87442,46.62609,9.190755,3.403141,2.591949,2.380306,3
223,KPRM.NS,KPR Mill Ltd,India,"Textiles, Apparel & Luxury Goods",2024,5.480339,43.65264,8.843645,0.0781613,0.130034,0.8079039,0.1477554,0,4612054,0.096325,0.3277251,0.4193259,2.825444,95390287,4,8.333333,TRUE,30.11581,46.55228,6.484224,3.430827,3.20181,0,3
224,KRBR.NS,Kirloskar Brothers Ltd,India,Machinery,2022,4.813711,54.36613,8.564741,0.0948049,0.4496039,0.8411813,0.0952865,0,1.06E+07,0.1542731,0.252442,0.196751,12.70401,27393233,5,28.57143,TRUE,40.13302,56.59304,7.609365,3.370596,5.897142,3.090969,3
224,KRBR.NS,Kirloskar Brothers Ltd,India,Machinery,2023,4.623144,59.58448,8.600848,0.0578477,0.4224927,0.874766,0.1124064,0,5353546,0.1921443,0.2671271,0.1946972,5.732963,40735489,7,30,TRUE,50.45948,61.61285,9.190755,3.403141,2.591949,2.755078,3
224,KRBR.NS,Kirloskar Brothers Ltd,India,Machinery,2024,4.265358,52.83738,8.632421,0.0495251,0.3703534,0.863212,0.1934684,0,6696642,0.2065933,0.2503192,0.1833711,9.513239,47213856,6,27.27273,TRUE,24.86703,61.58085,6.484224,3.430827,3.20181,2.472233,3
226,KSBL.NS,KSB Ltd,India,Machinery,2022,7.318445,38.76115,8.343623,0.0015793,0.3480616,0.9317159,0.0440119,0.002192,-2975326,0.0886186,0.3074777,0.2046868,9.547307,22092315,4,12.5,TRUE,53.49393,33.63045,7.609365,3.370596,5.897142,0,3
226,KSBL.NS,KSB Ltd,India,Machinery,2023,6.454143,47.56361,8.395005,0.0015665,0.3468447,0.9380206,0.0663343,0.0348543,1.05E+07,0.0953441,0.311091,0.2076686,22.64049,25091117,5,12.5,TRUE,55.95903,40.32509,9.190755,3.403141,2.591949,1.616596,3
226,KSBL.NS,KSB Ltd,India,Machinery,2024,6.082119,51.67607,8.438463,0.0014634,0.3412421,0.9287892,0.0822482,0.0127767,-2761648,0.1283305,0.2737714,0.2010197,9.605329,28926175,4,12.5,TRUE,54.42846,39.85579,6.484224,3.430827,3.20181,1,3
227,KVRI.NS,Kaveri Seed Company Ltd,India,Food Products,2022,2.733052,31.60975,8.397316,0.0002954,0.3125238,0.9344164,0.0335193,0,178687.9,0.284168,0.4179854,0.1912998,1.942158,33184628,5,20,TRUE,33.98475,41.36747,7.609365,3.370596,5.897142,2.36325,3
227,KVRI.NS,Kaveri Seed Company Ltd,India,Food Products,2023,2.742172,37.75127,8.391172,0.0000634,0.3724705,0.933201,0.0315184,0,311457.7,0.2383572,0.4349015,0.2094337,5.760139,35978536,5,20,TRUE,47.55096,50.44519,9.190755,3.403141,2.591949,2.166532,3
227,KVRI.NS,Kaveri Seed Company Ltd,India,Food Products,2024,2.162393,31.98662,8.492094,0,0.411127,0.9451001,0.0001119,0.0076906,-407220.6,0.2994633,0.3876621,0.1902963,2.346917,33034664,6,20,TRUE,46.47043,40.8123,6.484224,3.430827,3.20181,2.691114,3
228,LAOP.NS,La Opala R G Ltd,India,Household Durables,2022,2.930689,35.53043,8.038093,0.0142124,0.0702424,0.5165208,0.0004476,0,182.5706,0.4560157,0.0844073,0.242504,29.49528,14968464,4,25,TRUE,59.08477,16.8612,7.609365,3.370596,5.897142,1.929104,3
228,LAOP.NS,La Opala R G Ltd,India,Household Durables,2023,2.822305,42.20047,8.046298,0.0100135,0.0321818,0.3939957,0.0068161,0,21019.8,0.5232553,0.1103043,0.2183962,-20.42992,15323611,5,25,TRUE,62.93132,18.80151,9.190755,3.403141,2.591949,1.929104,3
228,LAOP.NS,La Opala R G Ltd,India,Household Durables,2024,2.924105,36.49384,8.023087,0.0120088,0.0374026,0.4389714,0.0028749,0,-12463.43,0.5375329,0.0789378,0.2134081,-11.3439,11303125,4,25,TRUE,56.22181,17.40054,6.484224,3.430827,3.20181,1.407795,3
229,LART.NS,Larsen and Toubro Ltd,India,Construction & Engineering,2022,1.408638,77.27337,10.60432,0.3652175,0.4905853,0.6723995,0.06452,0.0195858,3.84E+08,0.1571248,0.0206712,0.0497143,8.213033,1.54E+09,8,5.882353,TRUE,45.40285,92.77096,7.609365,3.370596,5.897142,2.720232,3
229,LART.NS,Larsen and Toubro Ltd,India,Construction & Engineering,2023,1.386625,75.57008,10.61075,0.3419874,0.5207019,0.6978948,0.0511777,0.0085097,-5.96E+08,0.1451115,0.0194634,0.0543432,18.60521,1.87E+09,7,5.555555,TRUE,41.24257,91.92084,9.190755,3.403141,2.591949,2.676296,3
229,LART.NS,Larsen and Toubro Ltd,India,Construction & Engineering,2024,1.251804,83.05315,10.64753,0.3488815,0.5321689,0.716543,0.0459484,0.007659,2.67E+07,0.1741699,0.020211,0.0510862,12.99429,2.07E+09,6,5,TRUE,67.18977,92.52502,6.484224,3.430827,3.20181,2.165174,3
230,LATN.NS,Latent View Analytics Ltd,India,Professional Services,2022,6.462092,29.90553,8.186762,0.0169913,0.0268848,0.6106715,1.512207,0.001608,-2.23E+07,0.6830971,0,0.0183523,22.04528,18918087,16,33.33333,FALSE,33.68467,24.25206,7.609365,3.370596,5.897142,1.405017,3
230,LATN.NS,Latent View Analytics Ltd,India,Professional Services,2023,5.731998,49.86105,8.242218,0.0164794,0.0364255,0.6509507,2.33471,0.0281975,1.34E+07,0.7154998,0,0.018891,17.21983,19033473,4,33.33333,FALSE,57.46508,25.5204,9.190755,3.403141,2.591949,1.374303,3
230,LATN.NS,Latent View Analytics Ltd,India,Professional Services,2024,4.786812,49.63906,8.320809,0.0160793,0.0741829,0.4597256,0.4918002,0.0023415,-1.12E+07,0.4425094,0,0.0269166,29.08203,20303920,5,33.33333,FALSE,53.32653,36.14379,6.484224,3.430827,3.20181,1.620373,3
231,LAUL.NS,Laurus Labs Ltd,India,Pharmaceuticals,2022,5.828497,34.78509,8.969591,0.2630529,0.3175108,0.6713628,0.0079515,0.0034372,-3612464,0.0060549,0.2199376,0.4830257,13.06509,96962025,6,11.11111,TRUE,21.81943,33.13495,7.609365,3.370596,5.897142,2.651963,3
231,LAUL.NS,Laurus Labs Ltd,India,Pharmaceuticals,2023,5.348467,34.51903,9.002703,0.3073078,0.3710825,0.7278348,0.0391385,0.0020424,1.12E+07,0.0178785,0.2200314,0.482594,-17.74157,20181164,5,12.5,TRUE,20.91573,32.42575,9.190755,3.403141,2.591949,1.407394,3
231,LAUL.NS,Laurus Labs Ltd,India,Pharmaceuticals,2024,4.898977,37.59579,9.038428,0.296043,0.3791648,0.7278866,0.0257393,0.000903,-4610884,0.0115767,0.2074367,0.4623135,7.471728,41475717,8,12.5,TRUE,20.75101,36.72046,6.484224,3.430827,3.20181,1.689867,3
232,LAXR.NS,Laxmi Organic Industries Ltd,India,Chemicals,2022,2.302474,17.74258,8.467752,0.1681946,0.3441332,0.8297612,0.0494074,0.0355447,5769474,0.0602753,0.1287866,0.48139,-16.23055,15166991,5,11.11111,TRUE,29.83944,16.63579,7.609365,3.370596,5.897142,2.290154,3
232,LAXR.NS,Laxmi Organic Industries Ltd,India,Chemicals,2023,2.013047,30.95073,8.530454,0.0505033,0.3151957,0.8655089,0.0562646,0.0349251,3614277,0.1111368,0.104394,0.4674495,0.9818872,14461308,6,11.11111,TRUE,60.74053,12.75313,9.190755,3.403141,2.591949,2.190731,3
232,LAXR.NS,Laxmi Organic Industries Ltd,India,Chemicals,2024,1.879014,32.75244,8.551816,0.0845955,0.3456703,0.9248744,0.039563,0.0080559,-8133646,0.0729896,0.1272545,0.5137229,1.642769,13283090,6,11.11111,TRUE,62.59333,14.55497,6.484224,3.430827,3.20181,2.124613,3
233,LMVL.NS,LMW Ltd,India,Machinery,2022,3.718823,39.09153,8.697069,0,0.3346804,0.7815327,0.1062484,0.0029341,9606500,0.2751202,0.1997943,0.2229366,37.48747,46740385,4,12.5,TRUE,57.75695,24.13927,7.609365,3.370596,5.897142,1.157663,3
233,LMVL.NS,LMW Ltd,India,Machinery,2023,3.814435,38.45304,8.684552,0,0.2623765,0.7966304,0.1095817,0.0006201,-4681464,0.3142265,0.1768037,0.2399552,-1.914177,44830234,4,10,TRUE,37.63855,30.71092,9.190755,3.403141,2.591949,1.458304,3
233,LMVL.NS,LMW Ltd,India,Machinery,2024,3.798705,35.60419,8.671204,0,0.2510074,0.8175819,0.1177026,0.0053669,2517262,0.4138721,0.1669382,0.2434024,-37.43452,12008192,4,11.11111,TRUE,26.58553,30.2034,6.484224,3.430827,3.20181,1.224451,3
234,LTEH.NS,L&T Technology Services Ltd,India,Professional Services,2022,5.198816,64.58707,8.999026,0.0554065,0.4037889,0.879714,0.0916891,0.0281912,3.53E+07,0.4244192,0.0039768,0.0816336,23.96263,1.48E+08,6,10,TRUE,62.51111,58.95055,7.609365,3.370596,5.897142,2.615016,3
234,LTEH.NS,L&T Technology Services Ltd,India,Professional Services,2023,5.200035,59.10369,9.007925,0.0776109,0.2988867,0.8025242,0.3061369,0.0406903,7.22E+07,0.3226783,0.0038169,0.1179125,7.873224,1.57E+08,5,16.66667,TRUE,42.96095,60.16554,9.190755,3.403141,2.591949,2.205784,3
234,LTEH.NS,L&T Technology Services Ltd,India,Professional Services,2024,4.635743,62.3332,9.052523,0.0598953,0.3100534,0.8390627,0.3264883,0.0421942,2.97E+07,0.2692831,0.009426,0.09397,7.883802,1.48E+08,6,18.18182,TRUE,37.5852,63.55914,6.484224,3.430827,3.20181,1.903415,3
235,LTIM.NS,LTIMindtree Ltd,India,IT Services,2022,6.200663,54.54754,9.456335,0.0655939,0.2333409,0.7941194,0.3796374,0.0079247,1.09E+08,0.3415507,0.0001404,0.1292214,17.41397,5.37E+08,6,8.333333,TRUE,29.31413,48.50692,7.609365,3.370596,5.897142,2.207403,3
235,LTIM.NS,LTIMindtree Ltd,India,IT Services,2023,5.416498,61.69968,9.519421,0.0751224,0.2083663,0.7611122,0.2890201,0.0039364,-6.21E+07,0.3999678,0.0001088,0.1459819,5.505586,5.50E+08,8,7.142857,TRUE,40.82302,49.74926,9.190755,3.403141,2.591949,2.370031,3
235,LTIM.NS,LTIMindtree Ltd,India,IT Services,2024,4.875129,57.16968,9.554435,0.0714104,0.1947731,0.7521591,0.3274443,0.0026706,2.84E+07,0.3787108,0.0000914,0.1483807,4.383877,5.39E+08,7,7.692307,TRUE,33.01389,48.51869,6.484224,3.430827,3.20181,2.015994,3
236,LUXI.NS,Lux Industries Ltd,India,"Textiles, Apparel & Luxury Goods",2022,1.739085,38.99216,8.411438,0.1263852,0.2904891,0.9226779,0.0436068,0.0001463,-3079357,0.0599594,0.3346407,0.1593608,-4.286645,16731986,8,16.66667,TRUE,48.0819,14.17546,7.609365,3.370596,5.897142,1.857656,3
236,LUXI.NS,Lux Industries Ltd,India,"Textiles, Apparel & Luxury Goods",2023,1.700947,41.89778,8.41941,0.0963208,0.2749492,0.9667245,0.0515151,0.0092996,2905819,0.1202961,0.316103,0.1580697,-3.680821,15068986,4,16.66667,TRUE,61.76949,11.69681,9.190755,3.403141,2.591949,2.013293,3
236,LUXI.NS,Lux Industries Ltd,India,"Textiles, Apparel & Luxury Goods",2024,1.483349,33.78584,8.477157,0.1235202,0.3143062,0.9669055,0,0.0119631,-2615565,0.0953259,0.3228758,0.1445912,8.402105,19255705,6,16.66667,TRUE,49.3894,10.71539,6.484224,3.430827,3.20181,1.818704,3
237,MAHM.NS,Mahindra and Mahindra Ltd,India,Automobiles,2022,1.865584,85.85371,10.39898,0.4499784,0.3427986,0.472021,0.029794,0.0067539,708373.9,0.1351558,0.0818633,0.1047832,24.25592,1.38E+09,6,23.07692,TRUE,75.25511,93.00604,7.609365,3.370596,5.897142,2.816054,3
237,MAHM.NS,Mahindra and Mahindra Ltd,India,Automobiles,2023,1.642175,89.44165,10.45256,0.4597838,0.3197013,0.4440984,0.0345727,0.008118,1.24E+08,0.1223487,0.0786729,0.1052469,12.42903,1.47E+09,9,23.07692,TRUE,88.65151,95.35874,9.190755,3.403141,2.591949,2.520521,3
237,MAHM.NS,Mahindra and Mahindra Ltd,India,Automobiles,2024,1.404023,89.02235,10.51169,0.4648089,0.3253836,0.4503773,0.0202999,0.011133,4.61E+07,0.175431,0.0732418,0.1062278,11.95444,1.65E+09,9,30,TRUE,87.48903,94.81042,6.484224,3.430827,3.20181,2.436091,3
238,MAIT.NS,Maithan Alloys Ltd,India,Metals & Mining,2022,0.9481429,22.67901,8.582277,0.0063088,0.0934186,0.8735297,0.3051067,0.0009522,137536.5,0.661213,0.1021095,0.0804316,-10.93659,60733934,5,12.5,TRUE,14.96942,22.01121,7.609365,3.370596,5.897142,1.360156,3
238,MAIT.NS,Maithan Alloys Ltd,India,Metals & Mining,2023,0.8632812,27.25126,8.619184,0.0087109,0.0724349,0.7701576,0.1625731,0.0003489,-5838033,0.5699347,0.1037318,0.0836918,-40.93624,41866827,4,12.5,TRUE,33.2696,15.98048,9.190755,3.403141,2.591949,1.459513,3
238,MAIT.NS,Maithan Alloys Ltd,India,Metals & Mining,2024,0.6212143,27.43035,8.753935,0.1213605,0.1748196,0.7686288,0.0257169,0.0076491,-2228204,0.5820516,0.223884,0.0612216,1.885629,73845524,5,12.5,TRUE,30.80351,14.67857,6.484224,3.430827,3.20181,1.470663,3
239,MAST.NS,Mastek Ltd,India,IT Services,2022,2.308901,79.64071,8.582394,0.1284154,0.2341717,0.5046415,0.2823075,0,-6.32E+07,0.0978006,0.0080614,0.0304244,8.438431,37764119,10,14.28571,FALSE,87.90646,44.73849,7.609365,3.370596,5.897142,1.699009,3
239,MAST.NS,Mastek Ltd,India,IT Services,2023,2.080731,77.19473,8.645547,0.1408254,0.2959027,0.6824976,0.235272,0.0338034,2.08E+07,0.1436891,0.0101055,0.0241728,17.46852,37308938,10,20,FALSE,85.68887,41.04408,9.190755,3.403141,2.591949,1.722718,3
239,MAST.NS,Mastek Ltd,India,IT Services,2024,1.976261,76.84769,8.655205,0.1509554,0.2429374,0.6700391,0,0.1194611,9320070,0.1691408,0,0.0217555,10.32886,43994149,8,16.66667,FALSE,81.76629,39.42648,6.484224,3.430827,3.20181,1.959646,3
240,MAXE.NS,Max Healthcare Institute Ltd,India,Health Care Providers & Services,2022,11.18008,57.71365,9.089741,0.0682014,0.1035028,0.3883615,0.0324129,0.1327272,-3.24E+07,0.1382027,0.0075461,0.220319,7.213109,1.34E+08,8,12.5,TRUE,63.27834,62.84235,7.609365,3.370596,5.897142,2.211231,3
240,MAXE.NS,Max Healthcare Institute Ltd,India,Health Care Providers & Services,2023,9.417104,70.60821,9.158274,0.1082464,0.1040597,0.3476558,0.0374707,0.0777546,-4.73E+07,0.0956113,0.0066534,0.3075915,16.79388,1.27E+08,8,14.28571,TRUE,79.62481,70.46529,9.190755,3.403141,2.591949,2.478237,3
