"",Identifier,Company Name,Country of Exchange,GICS Industry Name,year,FV,ESG,SIZE,LEV,lctat,lctlt,chlct,CH,CF,cheat,Inventory,Fixed,Growth,NI,BoardMeetings,Female,CEO,G_score,E_score,GDPgrowth,GDPpercapita,INF,ClimateRiskScore
204,JINW.NS,Jindal Worldwide Ltd,India,"Textiles, Apparel & Luxury Goods",2024,1.904449136,30.46278084,8.322615399,0.443081333,0.465627786,0.831364656,0.032921954,0.0,2718619.075,0.172229135,0.23633037,0.196810578,23.02815746,8878174.371,4,25.0,TRUE,48.62512548,18.57908978,6.48422363,3.430826821,3.2018101,1.2480320691791436
204,JINW.NS,Jindal Worldwide Ltd,India,"Textiles, Apparel & Luxury Goods",2023,1.9694446,26.10068188,8.319807322,0.507327726,0.462035546,0.787253297,0.00534949,0.0,-1009202.16,0.180562959,0.257486675,0.209509128,-13.61464275,9075920.816,5,11.11111111,TRUE,23.964049,15.89544363,9.19075493,3.403141173,2.591949545,1.699560978352631
204,JINW.NS,Jindal Worldwide Ltd,India,"Textiles, Apparel & Luxury Goods",2022,2.030120024,14.78372159,8.309970486,0.499214995,0.440462164,0.719117676,0.017208487,0.0,402263.8754,0.231864903,0.226551393,0.222817291,-25.27504284,14084189.39,7,25.0,TRUE,22.03682925,19.27542525,7.609364978,3.370596035,5.897141859,1.208361478687908
205,JKCE.NS,J K Cement Ltd,India,Construction Materials,2024,3.13231675,66.23965562,9.290524334,0.361371096,0.234265401,0.368929353,0.000058855,0.013947145,14381509.65,0.136960445,0.085152159,0.62744709,0.270082025,102067876.0,6,21.42857143,TRUE,80.18010718,52.46518419,6.48422363,3.430826821,3.2018101,2.493448849753842
205,JKCE.NS,J K Cement Ltd,India,Construction Materials,2023,3.452249844,63.97610696,9.24941773,0.37490829,0.229702542,0.360370367,0.0000705866,0.006980091,-9928014.397,0.117913012,0.086680268,0.633368238,17.18909338,94772645.47,4,13.33333333,TRUE,79.97538113,53.68314131,9.19075493,3.403141173,2.591949545,2.2570351295028823
205,JKCE.NS,J K Cement Ltd,India,Construction Materials,2022,3.743467645,59.38818491,9.208703021,0.398356186,0.221815209,0.342721851,0.031363691,0.012112322,18755550.15,0.110869041,0.086611704,0.659107432,12.37591154,50672565.73,6,13.33333333,TRUE,62.01958279,49.40507387,7.609364978,3.370596035,5.897141859,2.006728057222432
206,JKIN.NS,JK Tyre & Industries Ltd,India,Automobile Components,2024,0.590332809,28.21672031,9.23022075,0.338259796,0.399456707,0.599851683,0.03216223,0.0,1779988.297,0.048843566,0.175889721,0.478075773,-4.465802728,60361614.98,4,18.18181818,TRUE,27.17826556,31.4820065,6.48422363,3.430826821,3.2018101,2.157197707058584
206,JKIN.NS,JK Tyre & Industries Ltd,India,Automobile Components,2023,0.60369965,30.19753371,9.228143762,0.327041276,0.40340516,0.591790195,0.030131257,0.0,-219556.0888,0.059785266,0.165698085,0.49154173,0.974107221,97358128.37,4,16.66666667,TRUE,23.25799985,33.76486101,9.19075493,3.403141173,2.591949545,1.95456353312684
206,JKIN.NS,JK Tyre & Industries Ltd,India,Automobile Components,2022,0.672971376,35.73843404,9.180458686,0.39220199,0.422608719,0.581157483,0.032912807,0.0,9627555.988,0.019358774,0.177193989,0.514069097,12.90491368,32222492.7,4,16.66666667,TRUE,39.2679669,38.92388067,7.609364978,3.370596035,5.897141859,1.8817964895929065
207,JKIP.NS,J Kumar Infraprojects Ltd,India,Construction & Engineering,2024,0.834072065,39.33722715,8.821514272,0.124344543,0.39986266,0.852389221,0.029903197,0.136507775,-4147606.788,0.208665221,0.089152898,0.208067905,13.82112797,45781989.47,8,12.5,TRUE,28.01739067,39.68531469,6.48422363,3.430826821,3.2018101,2.1742243718688345
207,JKIP.NS,J Kumar Infraprojects Ltd,India,Construction & Engineering,2023,0.99185758,32.40081799,8.752124773,0.125813669,0.375101439,0.855158681,0.058402008,0.0,4596580.684,0.02568658,0.115227381,0.229695905,14.42730194,39423239.35,7,16.66666667,TRUE,26.57354647,27.45099322,9.19075493,3.403141173,2.591949545,3.268695442921868
207,JKIP.NS,J Kumar Infraprojects Ltd,India,Construction & Engineering,2022,1.061765035,27.35785354,8.724405396,0.125644853,0.417025644,0.90100496,0.035712259,0.0,-5418171.86,0.018057707,0.100398347,0.236893085,10.08635121,33397200.58,5,16.66666667,TRUE,29.65725903,20.71348405,7.609364978,3.370596035,5.897141859,2.516209874761472
208,JKLC.NS,JK Lakshmi Cement Ltd,India,Construction Materials,2024,1.252947654,45.93952516,8.996639739,0.308275368,0.238309546,0.403494479,0.0,0.023221695,-5928613.224,0.102948157,0.101995014,0.634992464,-11.01924937,35341135.17,4,25.0,TRUE,60.47019435,36.71383648,6.48422363,3.430826821,3.2018101,1.6222303310294106
208,JKLC.NS,JK Lakshmi Cement Ltd,India,Construction Materials,2023,1.361453607,44.61421383,8.962758102,0.272419491,0.266278346,0.45638853,0.040092487,0.005882322,-1952009.598,0.0960566,0.129573179,0.655374351,3.720840617,58532693.46,4,25.0,TRUE,57.98769955,35.54764932,9.19075493,3.403141173,2.591949545,1.8397546255906103
208,JKLC.NS,JK Lakshmi Cement Ltd,India,Construction Materials,2022,1.56572399,31.9748261,8.900972431,0.287384017,0.250816792,0.439005397,0.032269666,0.013703154,8387293.087,0.132276426,0.128668686,0.645798775,9.966293025,44925754.63,4,20.0,TRUE,35.10664755,24.1164624,7.609364978,3.370596035,5.897141859,1.9847574996542816
209,JSTL.NS,JSW Steel Ltd,India,Metals & Mining,2024,1.034920796,65.58927264,10.4498398,0.41019847,0.25182976,0.375984521,0.049219807,0.033483979,424224692.8,0.075469943,0.151452592,0.590378912,-5.903215141,408543007.6,6,27.27272727,TRUE,35.04888213,78.13179197,6.48422363,3.430826821,3.2018101,2.401159657372226
209,JSTL.NS,JSW Steel Ltd,India,Metals & Mining,2023,1.076180172,60.54199072,10.43740623,0.385559909,0.289507358,0.43888553,0.043986983,0.011192035,-887102579.5,0.033151946,0.172341563,0.608313833,3.945175968,1076544691.0,5,30.76923077,TRUE,34.40531367,73.22590466,9.19075493,3.403141173,2.591949545,1.806790821682894
209,JSTL.NS,JSW Steel Ltd,India,Metals & Mining,2022,1.146790285,57.8142503,10.40978254,0.383047973,0.33145567,0.481232331,0.033003159,0.062133429,805258033.1,0.094420635,0.167810004,0.588971849,4.746071122,503773125.6,5,25.0,TRUE,32.73433695,60.99468275,7.609364978,3.370596035,5.897141859,1.9595234967066155
210,JUBA.NS,Jubilant Pharmova Ltd,India,Pharmaceuticals,2024,1.262290432,38.71419776,9.174016062,0.214088614,0.169687373,0.332938553,0.492746928,0.001536484,15435927.44,0.091744018,0.090041077,0.405145652,5.278410144,97870099.47,5,7.692307692,TRUE,16.70957822,56.51242044,6.48422363,3.430826821,3.2018101,1.9079371867885584
210,JUBA.NS,Jubilant Pharmova Ltd,India,Pharmaceuticals,2023,1.406008306,37.64284323,9.141619975,0.317270641,0.163571027,0.308932718,0.47813658,0.004390181,-6898620.276,0.084279894,0.112897779,0.319270901,5.181276993,8722255.549,5,7.692307692,TRUE,12.98052708,61.62885307,9.19075493,3.403141173,2.591949545,1.6649562567527114
210,JUBA.NS,Jubilant Pharmova Ltd,India,Pharmaceuticals,2022,1.44663123,40.59312605,9.132873261,0.329558065,0.158865114,0.30784919,0.560119544,0.001615718,3663583.252,0.093463945,0.127412474,0.301624493,-5.333484891,-7896908.471,5,8.333333333,TRUE,17.95717085,62.84726405,7.609364978,3.370596035,5.897141859,1.5909569757772068
212,JUWL.NS,Jupiter Wagons Ltd,India,Machinery,2024,3.41282262,26.78958576,8.670251468,0.125433806,0.290221851,0.932376923,0.0,0.148431638,37240386.19,0.250800338,0.192392526,0.207335494,6.096646358,44502118.2,9,11.11111111,TRUE,28.41861365,23.13970465,6.48422363,3.430826821,3.2018101,2.17885562706906
212,JUWL.NS,Jupiter Wagons Ltd,India,Machinery,2023,4.618861772,26.44790737,8.547439156,0.118708492,0.426740893,0.947715143,0.00029013,0.040039251,645818.8362,0.103403567,0.37014066,0.240017237,73.65964985,39714145.17,12,10.0,TRUE,32.34751262,21.53855455,9.19075493,3.403141173,2.591949545,2.8412421920004727
212,JUWL.NS,Jupiter Wagons Ltd,India,Machinery,2022,8.332177768,28.50930446,8.298600605,0.176300331,0.475461279,0.935315251,0.000273516,0.061406319,9303067.186,0.086620944,0.377352415,0.282552601,62.14966755,14687816.46,6,25.0,TRUE,42.66932506,19.48580211,7.609364978,3.370596035,5.897141859,2.1826618808041447
213,JYOI.NS,Jyothy Labs Ltd,India,Household Products,2024,4.54549123,54.57516479,8.498166124,0.022774066,0.189822282,0.796497575,0.151105194,0.0,-843768.2855,0.303926024,0.126892574,0.137937698,0.728464604,43344645.99,7,28.57142857,TRUE,77.12886619,45.90873346,6.48422363,3.430826821,3.2018101,2.3186076219135177
213,JYOI.NS,Jyothy Labs Ltd,India,Household Products,2023,5.052757057,44.13635014,8.459473894,0.021058506,0.200147443,0.810873747,0.175614933,0.0,-2550689.862,0.291612933,0.119620314,0.144464853,9.314251651,44307138.57,7,42.85714286,TRUE,64.53574103,38.43676672,9.19075493,3.403141173,2.591949545,1.5966922289060286
213,JYOI.NS,Jyothy Labs Ltd,India,Household Products,2022,5.708434866,35.09353283,8.39956761,0.022571385,0.19707547,0.792461305,0.260027186,0.0,3607083.739,0.126874754,0.152449406,0.164607747,4.559655216,29177945.47,5,42.85714286,TRUE,33.37275475,35.58495423,7.609364978,3.370596035,5.897141859,2.008878198189892
214,KANE.NS,Kansai Nerolac Paints Ltd,India,Chemicals,2024,2.246263659,68.73082353,8.983002806,0.03607021,0.176535804,0.808642767,0.0,0.011439656,-8470450.556,0.280866972,0.202636476,0.298702816,-2.188385131,129822118.2,6,12.5,TRUE,43.53697651,82.94696257,6.48422363,3.430826821,3.2018101,2.476612841603308
214,KANE.NS,Kansai Nerolac Paints Ltd,India,Chemicals,2023,2.435383789,61.40211427,8.948896193,0.037305053,0.205211533,0.832198603,0.11326748,0.0,7727654.469,0.247076258,0.227736001,0.310148022,1.953241244,141074985.0,8,14.28571429,TRUE,33.74748725,68.77375235,9.19075493,3.403141173,2.591949545,2.41883216272692
214,KANE.NS,Kansai Nerolac Paints Ltd,India,Chemicals,2022,2.805863446,53.37921858,8.885118328,0.045515955,0.238909609,0.849937382,0.066113563,0.00079285,5932327.167,0.100749848,0.27418828,0.346277409,9.401380837,57019230.77,7,12.5,TRUE,30.83949447,57.42458376,7.609364978,3.370596035,5.897141859,1.7970095677093672
215,KAPT.NS,Kalpataru Projects International Ltd,India,Construction & Engineering,2024,0.822372669,61.15716578,9.476257907,0.168601267,0.662263149,0.888449123,0.066958226,0.018260958,69660620.25,0.077834902,0.083576551,0.09270019,10.9083639,66386190.75,5,11.11111111,TRUE,74.13498747,69.02724935,6.48422363,3.430826821,3.2018101,2.3645279551749856
215,KAPT.NS,Kalpataru Projects International Ltd,India,Construction & Engineering,2023,0.949961043,64.35964152,9.42226086,0.181879152,0.67101482,0.87502219,0.06815088,0.0000698802,6322735.453,0.051260398,0.089815593,0.096769583,18.24277461,61895620.88,6,10.0,TRUE,83.02483334,77.21955275,9.19075493,3.403141173,2.591949545,2.2495387670577056
215,KAPT.NS,Kalpataru Projects International Ltd,India,Construction & Engineering,2022,1.066792943,35.22959029,9.37717111,0.193359839,0.643486876,0.847902085,0.075149087,0.000487721,-12688656.28,0.053186353,0.080483738,0.10925062,2.285350727,52947906.52,8,11.11111111,TRUE,47.00877128,26.78691679,7.609364978,3.370596035,5.897141859,1.7106573144861743
216,KECL.NS,KEC International Ltd,India,Construction & Engineering,2024,0.958226746,55.71259024,9.414247908,0.178426252,0.731602278,0.964022511,0.03341431,0.0,39858396.72,0.02919845,0.072778441,0.063213934,7.008227858,66792276.18,4,18.18181818,TRUE,61.81112916,37.22111222,6.48422363,3.430826821,3.2018101,2.469684363067346
216,KECL.NS,KEC International Ltd,India,Construction & Engineering,2023,1.097747919,54.1452524,9.358566731,0.209391602,0.76240984,0.971478538,0.008348852,0.004332823,-9125374.925,0.011641378,0.076628342,0.070955108,13.58744312,41605278.94,5,9.090909091,TRUE,68.61135191,37.10417118,9.19075493,3.403141173,2.591949545,2.744865966837458
216,KECL.NS,KEC International Ltd,India,Construction & Engineering,2022,1.195470707,48.80882336,9.322847869,0.195812853,0.741904287,0.949055946,0.018689358,0.001972962,8949610.516,0.015820849,0.074970238,0.074846964,16.1763982,21425267.77,6,9.090909091,TRUE,71.50756546,26.50793651,7.609364978,3.370596035,5.897141859,2.885048362177537
217,KEIN.NS,KEI Industries Ltd,India,Electrical Equipment,2024,4.991436443,52.05982028,8.927702637,0.030023486,0.186328676,0.930400807,0.15043093,0.04492299,45133294.32,0.110929957,0.243287987,0.190404643,17.1830766,81499590.4,6,18.18181818,TRUE,53.6389951,56.41172643,6.48422363,3.430826821,3.2018101,2.113161953822632
217,KEIN.NS,KEI Industries Ltd,India,Electrical Equipment,2023,7.69931674,48.11443912,8.74714934,0.035698655,0.307387602,0.949044083,0.101101419,0.111744569,22337252.55,0.181722055,0.29966133,0.191067444,15.56706463,69687822.44,4,20.0,TRUE,68.20616152,32.39863925,9.19075493,3.403141173,2.591949545,2.296414743114253
217,KEIN.NS,KEI Industries Ltd,India,Electrical Equipment,2022,9.430289268,16.65372172,8.661698429,0.042923203,0.29642041,0.946299984,0.062878618,0.108647078,14711660.18,0.140361717,0.310765189,0.153891408,11.51176417,58099074.98,5,20.0,TRUE,23.79121521,20.04314237,7.609364978,3.370596035,5.897141859,1.849309847396644
218,KIRI.NS,Kiri Industries Ltd,India,Chemicals,2024,0.661456335,28.7450439,8.742709617,0.237846196,0.051520563,0.164648023,0.051539603,0.0,1110988.882,0.109192091,0.032477032,0.183756036,-23.95388464,30981392.63,4,16.66666667,TRUE,49.78636818,24.38563494,6.48422363,3.430826821,3.2018101,1.5340028275439117
218,KIRI.NS,Kiri Industries Ltd,India,Chemicals,2023,0.890736921,27.85427875,8.611960314,0.035640845,0.166316429,0.946809343,0.029410453,0.0,-1295020.996,0.005131963,0.063522716,0.158991859,-0.995184351,15959352.13,4,14.28571429,TRUE,36.83626333,26.85862249,9.19075493,3.403141173,2.591949545,1.4899106691851054
218,KIRI.NS,Kiri Industries Ltd,India,Chemicals,2022,0.951944936,33.47946664,8.591113655,0.015196615,0.148172165,0.903900056,0.057869001,0.0,1733106.134,0.008257334,0.066237619,0.181165467,-41.67501833,12980148.49,5,16.66666667,TRUE,30.58345119,34.36157415,7.609364978,3.370596035,5.897141859,2.480705818907014
219,KIRO.NS,Kirloskar Oil Engines Ltd,India,Machinery,2024,1.248509174,47.99361625,9.088658747,0.55519106,0.329118731,0.466508785,0.120417831,0.031078516,29041544.76,0.147480143,0.062011044,0.088107799,4.997613011,55684025.75,6,27.27272727,TRUE,63.59817166,29.36819059,6.48422363,3.430826821,3.2018101,1.5968880575311504
219,KIRO.NS,Kirloskar Oil Engines Ltd,India,Machinery,2023,1.630961285,49.95157103,8.997012998,0.500350936,0.42853536,0.633269424,0.126401042,0.005376987,26706658.67,0.138676229,0.080846885,0.089032565,15.73129569,52753449.31,8,27.27272727,TRUE,73.40790912,24.85954697,9.19075493,3.403141173,2.591949545,1.947030726553096
219,KIRO.NS,Kirloskar Oil Engines Ltd,India,Machinery,2022,1.928354165,55.74747818,8.913020234,0.496304734,0.375571391,0.571255058,0.037903114,0.025959059,14283106.13,0.154603987,0.083136798,0.068378038,15.39361817,40366358.33,6,23.07692308,0,85.74705232,27.01094366,7.609364978,3.370596035,5.897141859,1.9204068078394487
220,KIRP.NS,Kirloskar Pneumatic Company Ltd,India,Machinery,2024,4.746380608,50.77257503,8.285040594,0.00643689,0.309212348,0.924425843,0.124590157,0.0,1620830.895,0.255447272,0.132915135,0.201077085,20.96146854,24725921.59,6,10.0,TRUE,57.58006324,39.23795521,6.48422363,3.430826821,3.2018101,1.855582719297492
220,KIRP.NS,Kirloskar Pneumatic Company Ltd,India,Machinery,2023,5.594302128,52.49829829,8.220555771,0.000560996,0.313502816,0.943117102,0.114208925,0.0,1644631.074,0.274142702,0.14619826,0.18754517,5.196307626,15991361.73,5,10.0,TRUE,74.4025654,44.65727999,9.19075493,3.403141173,2.591949545,1.855582719297492
220,KIRP.NS,Kirloskar Pneumatic Company Ltd,India,Machinery,2022,7.028012205,27.67031721,8.138235417,0.000903034,0.277751267,0.938310708,0.114309575,0.0,21908.47128,0.173777454,0.158240853,0.211908546,12.11906002,13215798.44,7,8.333333333,TRUE,38.99660785,24.2756592,7.609364978,3.370596035,5.897141859,2.313500056610557
221,KNRL.NS,KNR Constructions Ltd,India,Construction & Engineering,2024,0.747800544,41.05358091,8.921460318,0.259343897,0.108954597,0.299976809,0.0,0.04522541,-29613809.25,0.310367907,0.022494137,0.04786931,4.4781977,119439941.5,5,25.0,TRUE,64.96030043,31.57675658,6.48422363,3.430826821,3.2018101,2.3796305786044645
221,KNRL.NS,KNR Constructions Ltd,India,Construction & Engineering,2023,0.923238538,43.56648763,8.842805899,0.217519525,0.189826798,0.489729223,0.323477754,0.0,19844607.08,0.089905182,0.066470766,0.070602482,7.500227998,90257576.48,5,33.33333333,TRUE,64.766262,37.74565678,9.19075493,3.403141173,2.591949545,2.868425686262504
221,KNRL.NS,KNR Constructions Ltd,India,Construction & Engineering,2022,1.216402457,23.64699958,8.723030189,0.150174965,0.245885682,0.683153357,0.178876521,0.0,5306876.826,0.036161765,0.101061882,0.105356761,4.251268499,53482156.77,5,33.33333333,TRUE,44.62223365,16.06060606,7.609364978,3.370596035,5.897141859,3.10523147475308
222,KPIE.NS,KPIT Technologies Ltd,India,Software,2024,6.323991779,45.256983,8.770111584,0.068521678,0.342104113,0.811860502,0.489242925,0.07566141,49069163.25,0.367845211,0.018478383,0.119839371,16.98074269,98256290.23,5,9.090909091,TRUE,38.02266522,42.08009204,6.48422363,3.430826821,3.2018101,2.441238269547493
222,KPIE.NS,KPIT Technologies Ltd,India,Software,2024,6.323991779,45.256983,8.770111584,0.068521678,0.342104113,0.811860502,0.489242925,0.07566141,49069163.25,0.367845211,0.018478383,0.119839371,16.98074269,98256290.23,5,9.090909091,TRUE,38.02266522,42.08009204,6.48422363,3.430826821,3.2018101,2.41130862814646
222,KPIE.NS,KPIT Technologies Ltd,India,Software,2023,7.469107409,47.85616848,8.699011269,0.078877208,0.362914286,0.748051718,0.29163441,0.072425032,24091901.62,0.24822044,0.022828785,0.130374654,42.70237973,71807198.56,7,9.090909091,TRUE,41.81934347,40.76754943,9.19075493,3.403141173,2.591949545,1.8300242224908432
222,KPIE.NS,KPIT Technologies Ltd,India,Software,2023,7.469107409,47.85616848,8.699011269,0.078877208,0.362914286,0.748051718,0.29163441,0.072425032,24091901.62,0.24822044,0.022828785,0.130374654,42.70237973,71807198.56,7,9.090909091,TRUE,41.81934347,40.76754943,9.19075493,3.403141173,2.591949545,1.8300242224908432
222,KPIE.NS,KPIT Technologies Ltd,India,Software,2023,7.469107409,47.85616848,8.699011269,0.078877208,0.362914286,0.748051718,0.29163441,0.072425032,24091901.62,0.24822044,0.022828785,0.130374654,42.70237973,71807198.56,7,9.090909091,TRUE,41.81934347,40.76754943,9.19075493,3.403141173,2.591949545,2.441238269547493
222,KPIE.NS,KPIT Technologies Ltd,India,Software,2022,9.002487843,47.47284574,8.616891927,0.084258103,0.343487204,0.667826924,0.372747322,0.024876381,13650194.74,0.232421294,0.018745947,0.140995567,27.8047025,47086538.46,10,10.0,TRUE,49.47414524,39.51758302,7.609364978,3.370596035,5.897141859,2.2898956653187468
222,KPIE.NS,KPIT Technologies Ltd,India,Software,2022,9.002487843,47.47284574,8.616891927,0.084258103,0.343487204,0.667826924,0.372747322,0.024876381,13650194.74,0.232421294,0.018745947,0.140995567,27.8047025,47086538.46,10,10.0,TRUE,49.47414524,39.51758302,7.609364978,3.370596035,5.897141859,1.8300242224908432
223,KPRM.NS,KPR Mill Ltd,India,"Textiles, Apparel & Luxury Goods",2024,5.480338569,43.65263595,8.843644938,0.078161274,0.130033951,0.807903952,0.147755418,0.0,4612053.833,0.09632497,0.327725144,0.419325944,2.825444519,95390286.72,4,8.333333333,TRUE,30.11580771,46.55228181,6.48422363,3.430826821,3.2018101,0.0
223,KPRM.NS,KPR Mill Ltd,India,"Textiles, Apparel & Luxury Goods",2023,5.660835645,47.72094693,8.847287617,0.197548086,0.185158911,0.721077728,0.069195133,0.0,-4013197.361,0.036775986,0.335906098,0.434084983,-3.438717327,96622675.46,5,16.66666667,TRUE,60.87442497,46.62609663,9.19075493,3.403141173,2.591949545,2.380306207200485
