path_to_file,year,company_name,Identifier,ClimateRiskScore,Index,Identifier,Company Name,Country of Exchange,GICS Industry Name,Year,FV,ESG,SIZE,LEV,lctat,lctlt,chlct,CH,CF,cheat,Inventory,Fixed,Growth,NI,BoardMeetings,Female,CEO,G_score,E_score,GDPgrowth,GDPpercapita,INF
Vân/Vukile Property Fund Ltd/Vukile-Integrated-Annual-Report-2024,2024,Vukile Property Fund Ltd,VKEJ.J,1.2607228366718153,650.0,VKEJ.J,Vukile Property Fund Ltd,South Africa,Retail REITs,2024.0,0.5164737,58.2569348,9.4684247,0.4200962,0.0288735,0.0598775,1.3738739,0.0,-11910485.5981468,0.0498929,0.0,0.0011891,17.6007245,176581144.280782,10.0,23.0769231,1,34.2450142,70.8608329,0.5798537,3.7961142,3.8432984
Vân/W T K Holdings Bhd/WTK AR2022,2022,W T K Holdings Bhd,WTKH.KL,2.152285682246412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vân/Wang-Zheng Bhd/Annual-Report-2019,2019,Wang-Zheng Bhd,WGZH.KL,1.0,570.0,WGZH.KL,Wang-Zheng Bhd,Malaysia,Paper & Forest Products,2019.0,0.2356657,0.0,7.8206037,0.2165255,0.2597195,0.9542444,0.6204349,0.0,-446519.93,0.2000258,0.1568431,0.1529049,6.1203831,2756314.5,0.0,0.0,0,0.0,0.0,4.4131874,4.0382303,0.0718269
Vân/Wang-Zheng Bhd/Annual-Report-2020,2020,Wang-Zheng Bhd,WGZH.KL,1.0,570.0,WGZH.KL,Wang-Zheng Bhd,Malaysia,Paper & Forest Products,2020.0,0.230698,0.0,7.8247331,0.2064089,0.2555687,0.9126044,0.6438634,0.0,146778.61,0.4473480,0.1793278,0.1419095,-9.7613289,1275199.0,0.0,0.0,0,0.0,0.0,-5.4568466,3.9981515,-0.8180077
Vân/Wang-Zheng Bhd/Annual-Report-2021 (1),2021,Wang-Zheng Bhd,WGZH.KL,1.0,570.0,WGZH.KL,Wang-Zheng Bhd,Malaysia,Paper & Forest Products,2021.0,0.2317983,0.0,7.8223582,0.2243275,0.2739684,0.9433177,1.6353040,0.0,19150826.13,0.4908369,0.1622768,0.1290482,-10.3663698,1853234.87,0.0,0.0,0,0.0,0.0,3.3153495,4.0375505,5.6759385
Vân/Wang-Zheng Bhd/Annual-Report-2021,2021,Wang-Zheng Bhd,WGZH.KL,1.0,570.0,WGZH.KL,Wang-Zheng Bhd,Malaysia,Paper & Forest Products,2021.0,0.2317983,0.0,7.8223582,0.2243275,0.2739684,0.9433177,1.6353040,0.0,19150826.13,0.4908369,0.1622768,0.1290482,-10.3663698,1853234.87,0.0,0.0,0,0.0,0.0,3.3153495,4.0375505,5.6759385
Vân/Wang-Zheng Bhd/Wang-Zheng-Berhad-Annual-Report-2018,2018,Wang-Zheng Bhd,WGZH.KL,1.0,570.0,WGZH.KL,Wang-Zheng Bhd,Malaysia,Paper & Forest Products,2018.0,0.2287993,0.0,7.8337539,0.2533571,0.2777233,0.8722863,0.5806632,0.0,-279324.46,0.2300081,0.1806583,0.1338964,-7.3832886,2506239.71,0.0,0.0,0,0.0,0.0,4.843087,4.0374983,0.6246747
Vân/Wang-Zheng Bhd/Wang-Zheng-AR2024,2024,Wang-Zheng Bhd,WGZH.KL,1.1133195522342765,570.0,WGZH.KL,Wang-Zheng Bhd,Malaysia,Paper & Forest Products,2024.0,0.2278122,36.98,7.8256286,0.2243188,0.3280617,0.997893,0.3896209,0.0,-6604245.75,0.3148755,0.2609736,0.1748349,12.3161790,239805.28,6.0,11.11,1,58.01,28.83,5.1141555,4.0743504,0.7825099
Vân/Wang-Zheng Bhd/Wang-Zheng-Berhad-Annual-Report-2022,2022,Wang-Zheng Bhd,WGZH.KL,1.0,570.0,WGZH.KL,Wang-Zheng Bhd,Malaysia,Paper & Forest Products,2022.0,0.2511895,26.15,7.7895277,0.2042165,0.2447815,0.9290744,0.7937250,0.0,-3084968.18,0.3775514,0.2109271,0.1450214,12.7010614,1477825.0,5.0,22.22,1,66.28,12.84,8.8618219,4.0699673,6.4034851
Vân/Wang-Zheng Bhd/Wang-Zheng-Berhad-AR2023,2023,Wang-Zheng Bhd,WGZH.KL,1.224284491502189,570.0,WGZH.KL,Wang-Zheng Bhd,Malaysia,Paper & Forest Products,2023.0,0.2324839,38.99,7.8222078,0.2869018,0.3245683,0.9810014,0.6290537,0.0,2740383.44,0.4348353,0.2270986,0.119701,0.9038768,1467895.42,5.0,11.11,1,60.22,28.65,3.5554872,4.0561073,-1.8722556
Vân/Wasco Bhd/WSC - ANNUAL REPORT 2018 (Part 1),2018,Wasco Bhd,WASC.KL,1.0,565.0,WASC.KL,Wasco Bhd,Malaysia,Energy Equipment & Services,2018.0,0.2604087,0.0,8.8258919,0.3064515,0.5710846,0.872597,0.0989900,0.0,-2869491.53,0.0718809,0.1173802,0.3006531,16.3464807,14494430.99,0.0,0.0,0,0.0,0.0,4.843087,4.0374983,0.6246747
Vân/Wasco Bhd/Wah Seong Corporation Berhad Annual Report 2020,2020,Wasco Bhd,WASC.KL,1.2658020282961873,565.0,WASC.KL,Wasco Bhd,Malaysia,Energy Equipment & Services,2020.0,0.3074467,0.0,8.7513829,0.4799499,0.5189517,0.7524405,0.1322528,0.0,22724875.62,0.0914106,0.0862788,0.2939953,-43.0083086,-76294029.85,0.0,0.0,0,0.0,0.0,-5.4568466,3.9981515,-0.8180077
Vân/Wasco Bhd/Wah Seong Corporation Berhad Annual Report 2022,2022,Wasco Bhd,WASC.KL,1.3458207879658552,565.0,WASC.KL,Wasco Bhd,Malaysia,Energy Equipment & Services,2022.0,0.279393,48.99,8.7900691,0.3783276,0.6195356,0.7879605,0.1641380,0.0,19850454.55,0.1395345,0.0823288,0.2849653,56.6610079,8172500.0,4.0,0.0,1,34.06,50.44,8.8618219,4.0699673,6.4034851
Vân/Wasco Bhd/Wah Seong Corporation Berhad Annual Report 2021,2021,Wasco Bhd,WASC.KL,1.7556308660715636,565.0,WASC.KL,Wasco Bhd,Malaysia,Energy Equipment & Services,2021.0,0.3251332,49.01,8.7290747,0.4470031,0.5513585,0.748856,0.1105831,0.0,630883.77,0.1030086,0.0797521,0.3126522,-2.0739818,-26884966.38,4.0,0.0,1,34.17,54.45,3.3153495,4.0375505,5.6759385
Vân/Wasco Bhd/WSC - ANNUAL REPORT 2018 (Part 2),2018,Wasco Bhd,WASC.KL,1.0,565.0,WASC.KL,Wasco Bhd,Malaysia,Energy Equipment & Services,2018.0,0.2604087,0.0,8.8258919,0.3064515,0.5710846,0.872597,0.0989900,0.0,-2869491.53,0.0718809,0.1173802,0.3006531,16.3464807,14494430.99,0.0,0.0,0,0.0,0.0,4.843087,4.0374983,0.6246747
Vân/Wasco Bhd/Wasco Berhad Integrated Annual Report 2023,2023,Wasco Bhd,WASC.KL,1.4662754276856844,565.0,WASC.KL,Wasco Bhd,Malaysia,Energy Equipment & Services,2023.0,0.2749793,56.56,8.8075159,0.3155573,0.5795595,0.7617653,0.1798632,0.0,17686492.37,0.1449660,0.0632325,0.2851557,5.5681220,32706535.95,4.0,22.22,1,62.79,59.18,3.5554872,4.0561073,-1.8722556
Vân/Wasco Bhd/Wasco Berhad Integrated Annual Report 2024,2024,Wasco Bhd,WASC.KL,1.7737898960264054,565.0,WASC.KL,Wasco Bhd,Malaysia,Energy Equipment & Services,2024.0,0.2729512,69.17,8.8107307,0.2622167,0.55016,0.7767034,0.1516249,0.0,-15804834.38,0.1228952,0.1029017,0.2852039,25.5513427,37224709.04,4.0,25.0,1,84.17,65.54,5.1141555,4.0743504,0.7825099
Vân/WCT Holdings Bhd/WCT Annual Report 2021,2021,WCT Holdings Bhd,WCTE.KL,1.778558316466333,569.0,WCTE.KL,WCT Holdings Bhd,Malaysia,Construction & Engineering,2021.0,0.1559904,0.0,9.2958348,0.3800148,0.3481341,0.6480756,0.0434528,0.0,-59368395.77,0.0306206,0.0958137,0.0612915,-3.7364127,33613832.85,0.0,0.0,0,0.0,0.0,3.3153495,4.0375505,5.6759385
Vân/Wellcall Holdings Bhd/Wellcall_AR_2018,2018,Wellcall Holdings Bhd,WCAL.KL,1.0,567.0,WCAL.KL,Wellcall Holdings Bhd,Malaysia,Machinery,2018.0,4.8586704,0.0,7.4991942,0.0,0.1393553,0.7878784,1.4281986,0.0,-477701.23,0.2945458,0.1445289,0.4665171,9.6661646,7650234.47,0.0,0.0,0,0.0,0.0,4.843087,4.0374983,0.6246747
Vân/WCT Holdings Bhd/wct_annual_2018,2018,WCT Holdings Bhd,WCTE.KL,1.541808990589125,569.0,WCTE.KL,WCT Holdings Bhd,Malaysia,Construction & Engineering,2018.0,0.1529866,0.0,9.3225235,0.4341552,0.2523191,0.3996444,0.0476310,0.0,-17985230.02,0.0443832,0.0860086,0.0422789,12.1666745,10745036.32,0.0,0.0,0,0.0,0.0,4.843087,4.0374983,0.6246747
Vân/WCT Holdings Bhd/WCT Annual Report 2022,2022,WCT Holdings Bhd,WCTE.KL,1.26517633709622,569.0,WCTE.KL,WCT Holdings Bhd,Malaysia,Construction & Engineering,2022.0,0.1611757,33.0,9.2758213,0.3688345,0.3229661,0.617137,0.0339604,0.0,-14798636.36,0.0252542,0.0851436,0.0627189,17.1976253,39270681.82,5.0,10.0,0,13.62,36.67,8.8618219,4.0699673,6.4034851
Vân/Wellcall Holdings Bhd/Wellcall_AR_2020,2020,Wellcall Holdings Bhd,WCAL.KL,0.0,567.0,WCAL.KL,Wellcall Holdings Bhd,Malaysia,Machinery,2020.0,4.5354965,0.0,7.5289839,0.0,0.1022532,0.7350763,1.8539328,0.0,784235.49,0.4090493,0.0982454,0.4076283,-20.0751129,7069867.57,0.0,0.0,0,0.0,0.0,-5.4568466,3.9981515,-0.8180077
Vân/WCT Holdings Bhd/wct_annual_2019,2019,WCT Holdings Bhd,WCTE.KL,1.0,569.0,WCTE.KL,WCT Holdings Bhd,Malaysia,Construction & Engineering,2019.0,0.1429471,0.0,9.3338602,0.3891196,0.2742277,0.4775257,0.0861900,0.0,58642699.93,0.0727390,0.0806532,0.0598371,-19.2750452,-8375641.97,0.0,0.0,0,0.0,0.0,4.4131874,4.0382303,0.0718269
Vân/WCT Holdings Bhd/wct_annual_2020,2020,WCT Holdings Bhd,WCTE.KL,2.108028166804923,569.0,WCTE.KL,WCT Holdings Bhd,Malaysia,Construction & Engineering,2020.0,0.1450621,0.0,9.3302801,0.3810932,0.2779173,0.4900588,0.1080493,0.0,-34150497.51,0.0573842,0.0779895,0.059065,-5.5445877,-44685820.9,0.0,0.0,0,0.0,0.0,-5.4568466,3.9981515,-0.8180077
Vân/Wellcall Holdings Bhd/Wellcall_AR_2019_(after errata),2019,Wellcall Holdings Bhd,WCAL.KL,1.0,567.0,WCAL.KL,Wellcall Holdings Bhd,Malaysia,Machinery,2019.0,4.6423499,0.0,7.5186652,0.0,0.1194629,0.7587067,0.8118633,0.0,3717930.7,0.3998788,0.1114603,0.4431232,-1.7332942,8793455.2,0.0,0.0,0,0.0,0.0,4.4131874,4.0382303,0.0718269
Vân/Wellcall Holdings Bhd/Wellcall_AR_2021,2021,Wellcall Holdings Bhd,WCAL.KL,1.2693752530338958,567.0,WCAL.KL,Wellcall Holdings Bhd,Malaysia,Machinery,2021.0,4.1118043,32.42,7.5712678,0.0,0.1529727,0.8280535,1.3499858,0.088087,1316821.98,0.4353438,0.1291659,0.3317214,15.4877619,8161311.83,5.0,10.0,0,84.35,3.32,3.3153495,4.0375505,5.6759385
Vân/WCT Holdings Bhd/wct_annual_2023,2023,WCT Holdings Bhd,WCTE.KL,1.7409465599627771,569.0,WCTE.KL,WCT Holdings Bhd,Malaysia,Construction & Engineering,2023.0,0.1607331,47.31,9.276087,0.3852016,0.3479652,0.6091799,0.0432191,0.0,36504357.3,0.0428755,0.0683759,0.0633379,-21.3325237,-45620479.3,5.0,12.5,0,17.55,48.36,3.5554872,4.0561073,-1.8722556
Vân/WCT Holdings Bhd/wct_annual_2024,2024,WCT Holdings Bhd,WCTE.KL,1.894173947485355,569.0,WCTE.KL,WCT Holdings Bhd,Malaysia,Construction & Engineering,2024.0,0.15163,49.41,9.3092798,0.4175997,0.4503509,0.7780049,0.0327145,0.0,30855416.29,0.0626903,0.0662252,0.05802,9.0739717,71903088.63,4.0,12.5,0,15.83,55.02,5.1141555,4.0743504,0.7825099
Vân/Wilcon Depot Inc/2018-Annual-Report-Final,2018,Wilcon Depot Inc,WLCON.PS,0.0,594.0,WLCON.PS,Wilcon Depot Inc,Philippines,Specialty Retail,2018.0,1.9619789,0.0,8.5231811,1.1e-06,0.2383283,0.9723879,0.1884497,0.1174711,-3330315.0371641,0.1689317,0.4188653,0.1581038,12.9263539,34980224.6998285,0.0,0.0,0,0.0,0.0,6.3414856,3.5008551,3.7406538
Vân/Wilcon Depot Inc/2024-WILCON-ANNUAL-REPORT-DIGITAL-MAGAZINE,2024,Wilcon Depot Inc,WLCON.PS,0.0,594.0,WLCON.PS,Wilcon Depot Inc,Philippines,Specialty Retail,2024.0,0.9263924,55.1756966,8.8278024,0.2448271,0.1634596,0.4194189,0.1457125,0.0038397,-13511288.139679,0.0522750,0.3647358,0.507083,-5.8188655,43536598.2505682,12.0,25.0,1,56.3247863,37.6861365,5.6920161,3.60041,2.9141921
Vân/Wilcon Depot Inc/2020-WLCON-Annual-Report-Final,2020,Wilcon Depot Inc,WLCON.PS,0.0,594.0,WLCON.PS,Wilcon Depot Inc,Philippines,Specialty Retail,2020.0,1.0856102,0.0,8.7691886,0.2405204,0.2700858,0.5904264,0.1776488,0.0177549,8182693.188919,0.1854022,0.3080391,0.4620347,-2.4631465,30177958.3420121,0.0,0.0,0,0.0,0.0,-9.5182947,3.5088769,1.6504902
Vân/Wilcon Depot Inc/2019-Annual-Report-Final,2019,Wilcon Depot Inc,WLCON.PS,0.0,594.0,WLCON.PS,Wilcon Depot Inc,Philippines,Specialty Retail,2019.0,1.2518902,0.0,8.7143356,0.2091128,0.2758111,0.6251514,0.2020380,0.0,-27246420.7305035,0.2564091,0.3627518,0.3903578,20.5031514,41946989.3385982,0.0,0.0,0,0.0,0.0,6.1185257,3.5315798,0.6970763
Vân/Wellcall Holdings Bhd/Wellcall_AR_2022,2022,Wellcall Holdings Bhd,WCAL.KL,1.0,567.0,WCAL.KL,Wellcall Holdings Bhd,Malaysia,Machinery,2022.0,4.5105948,30.22,7.5364551,0.0,0.1895827,0.867578,1.2125270,0.0876922,254970.87,0.3634531,0.1822914,0.2968938,1.6112697,7182584.68,5.0,20.0,0,83.62,1.98,8.8618219,4.0699673,6.4034851
Vân/Wesizwe/Integrated-Annual-Report-2020-1,2020,Wesizwe Platinum Ltd,WEZJ.J,2.0176673790508795,653.0,WEZJ.J,Wesizwe Platinum Ltd,South Africa,Metals & Mining,2020.0,0.0464099,36.6401274,8.9500453,0.7053821,0.0174197,0.0230045,0.1341409,1.33e-05,110413185.93367,0.2267506,0.0096844,0.7974049,0,6917612.9258166,0.0,11.1111111,1,25.7480315,31.3499025,-6.1689177,3.7466812,5.3913943
Vân/Wesizwe/Integrated-Annual-Report-2018-1,2018,Wesizwe Platinum Ltd,WEZJ.J,1.6118393951162635,653.0,WEZJ.J,Wesizwe Platinum Ltd,South Africa,Metals & Mining,2018.0,0.0642198,31.8583171,8.8100528,0.5547194,0.0122872,0.0197411,0.1515090,0.0001172,-12566478.3854209,0.0569084,0.0,0.9342291,0,-7623124.6054995,8.0,25.0,1,20.6878307,28.5374054,1.5567838,3.8397406,3.9932951
Vân/Wilcon Depot Inc/WLCON-2022-Annual-Report_Final,2022,Wilcon Depot Inc,WLCON.PS,0.0,594.0,WLCON.PS,Wilcon Depot Inc,Philippines,Specialty Retail,2022.0,0.960473,54.4284895,8.806353,0.2517471,0.2148698,0.5071986,0.2325930,0.0,4285035.3871026,0.0717127,0.3715416,0.4858483,11.7590444,69127273.2171726,22.0,25.0,1,39.76055,44.873374,7.5809821,3.5499921,5.4886482
Vân/Wilcon Depot Inc/WLCON-2021-Annual-Report_Final-1,2021,Wilcon Depot Inc,WLCON.PS,0.0,594.0,WLCON.PS,Wilcon Depot Inc,Philippines,Specialty Retail,2021.0,0.9684884,45.8060611,8.8022184,0.2220653,0.2745915,0.5975919,0.1223462,0.0141141,-6120863.8948814,0.0781558,0.367253,0.4443838,14.4792311,50234952.1474799,27.0,25.0,1,51.9195402,35.5380356,5.7147331,3.5421263,2.2824785
Vân/Wesizwe/Integrated-Annual-Report-2019-1,2019,Wesizwe Platinum Ltd,WEZJ.J,1.924879897056148,653.0,WEZJ.J,Wesizwe Platinum Ltd,South Africa,Metals & Mining,2019.0,0.0618663,42.0256442,8.8264002,0.6438736,0.0101049,0.0145199,0.1550901,5.34e-05,13542478.3757223,0.0628708,0.0,0.9208105,0,-6181511.5039067,8.0,12.5,1,28.3466667,35.9427102,0.2599356,3.8151599,4.6135247
Vân/Wesizwe/INTEGRATED-ANNUAL-REPORT-2021-1,2021,Wesizwe Platinum Ltd,WEZJ.J,1.0,653.0,WEZJ.J,Wesizwe Platinum Ltd,South Africa,Metals & Mining,2021.0,0.0450155,34.5435358,8.9701212,0.6830842,0.0634092,0.0818115,0.0120851,1.88e-05,-83617083.5659527,0.0686995,0.0352562,0.8596505,0,3525510.9682866,11.0,11.1111111,1,23.75,25.5239211,4.9550326,3.8352719,6.5386906
Vân/Wellcall Holdings Bhd/Wellcall_AR_2023,2023,Wellcall Holdings Bhd,WCAL.KL,0.0,567.0,WCAL.KL,Wellcall Holdings Bhd,Malaysia,Machinery,2023.0,4.1121296,28.48,7.5723656,0.0,0.1771286,0.8792352,1.3757786,0.0822887,2691511.67,0.4609438,0.1451794,0.2659599,21.3637988,11776610.21,5.0,25.0,0,73.53,3.3,3.5554872,4.0561073,-1.8722556
Vân/Wellcall Holdings Bhd/Wellcall_AR_2024,2024,Wellcall Holdings Bhd,WCAL.KL,0.0,567.0,WCAL.KL,Wellcall Holdings Bhd,Malaysia,Machinery,2024.0,3.6188139,32.23,7.6278662,0.0,0.1593818,0.8760203,1.3704000,0.0852974,-1255852.95,0.4496984,0.1471783,0.3186655,9.8237676,11384110.65,5.0,30.0,0,76.9,12.78,5.1141555,4.0743504,0.7825099
Vân/Wilcon Depot Inc/WLCON-2023-Annual-Report-Final,2023,Wilcon Depot Inc,WLCON.PS,0.0,594.0,WLCON.PS,Wilcon Depot Inc,Philippines,Specialty Retail,2023.0,0.8907037,55.9135201,8.856261,0.2485155,0.2286764,0.5267023,0.1225855,0.0188532,1513352.8923233,0.0525954,0.3965891,0.4766767,3.6022980,62887188.5606991,23.0,25.0,1,45.042735,46.0385693,5.5189497,3.58025,4.6014331
Vân/Wesizwe/INTEGRATED-ANNUAL-REPORT-2022-2,2022,Wesizwe Platinum Ltd,WEZJ.J,1.0,653.0,WEZJ.J,Wesizwe Platinum Ltd,South Africa,Metals & Mining,2022.0,0.0399664,33.6209581,9.0176574,0.6722944,0.1208431,0.1498281,0.1650408,4.3e-06,-32844842.140807,0.0250621,0.0458633,0.9172594,0,-1533257.0456663,10.0,12.5,1,22.8851541,21.9436386,1.91148,3.8144747,4.9924714
Vân/Willowglen MSC Bhd/Willowglen Annual Report 2019_,2019,Malaysia Smelting Corporation Bhd,MSCB.KL,1.0,486.0,MSCB.KL,Malaysia Smelting Corporation Bhd,Malaysia,Metals & Mining,2019.0,1.1640999,0.0,8.3044471,0.4243224,0.4232366,0.7661209,0.0256065,0.0,-316703.35,0.0428261,0.5671063,0.1692912,-22.4432449,7504279.78,0.0,0.0,0,0.0,0.0,4.4131874,4.0382303,0.0718269
Vân/Willowglen MSC Bhd/WillowAR2018,2018,Malaysia Smelting Corporation Bhd,MSCB.KL,1.2892370852959456,486.0,MSCB.KL,Malaysia Smelting Corporation Bhd,Malaysia,Metals & Mining,2018.0,1.140893,0.0,8.3098049,0.3476441,0.4919565,0.8379087,0.0893115,0.0,-6757869.25,0.0414697,0.5506995,0.1300562,-12.6686069,8303631.96,0.0,0.0,0,0.0,0.0,4.843087,4.0374983,0.6246747
Vân/Willowglen MSC Bhd/Willowglen AR 2023,2023,Malaysia Smelting Corporation Bhd,MSCB.KL,1.406028220566358,486.0,MSCB.KL,Malaysia Smelting Corporation Bhd,Malaysia,Metals & Mining,2023.0,0.7495151,44.89,8.4817092,0.2618286,0.325192,0.7098812,0.1518280,0.0,24618954.25,0.1939610,0.4277305,0.1362768,-8.4661908,21179956.43,4.0,25.0,1,62.87,42.54,3.5554872,4.0561073,-1.8722556
Vân/Wilson Bayly Holmes - Ovcon Ltd/1572359649-WBHOIR2019WEB1,2019,Wilson Bayly Holmes - Ovcon Ltd,WBOJ.J,0.0,652.0,WBOJ.J,Wilson Bayly Holmes - Ovcon Ltd,South Africa,Construction & Engineering,2019.0,0.4862629,45.9287288,9.1474971,0.0149114,0.671076,0.9547286,0.0000000,0.3011402,-2876084.500437,0.3116230,0.0165708,0.0979876,13.0563614,39009542.8932802,6.0,25.0,1,46.7454068,34.6829687,0.2599356,3.8151599,4.6135247
Vân/Willowglen MSC Bhd/Willowglen Annual Report 2020_0,2020,Malaysia Smelting Corporation Bhd,MSCB.KL,1.0,486.0,MSCB.KL,Malaysia Smelting Corporation Bhd,Malaysia,Metals & Mining,2020.0,0.9570536,0.0,8.3933717,0.4126643,0.5082545,0.8410404,0.0199406,0.0,275621.89,0.0454692,0.6074819,0.1578678,-15.8857872,3644278.61,0.0,0.0,0,0.0,0.0,-5.4568466,3.9981515,-0.8180077
Vân/Wilson Bayly Holmes - Ovcon Ltd/WBHO-Integrated-Report-2018,2018,Wilson Bayly Holmes - Ovcon Ltd,WBOJ.J,1.0,652.0,WBOJ.J,Wilson Bayly Holmes - Ovcon Ltd,South Africa,Construction & Engineering,2018.0,0.5095235,44.6099251,9.1326364,0.0174093,0.666213,0.9684081,0.0000000,0.3217626,32565348.8795773,0.3509777,0.0152784,0.1011107,4.3848041,61464383.3120787,6.0,25.0,1,34.7733333,35.9943325,1.5567838,3.8397406,3.9932951
Vân/Wesizwe/wesizwe-iar-2023,2023,Wesizwe Platinum Ltd,WEZJ.J,1.0,653.0,WEZJ.J,Wesizwe Platinum Ltd,South Africa,Metals & Mining,2023.0,0.0346444,35.9275684,9.0791818,0.5175582,0.3474016,0.416251,0.0000000,0.010994,-8810249.1119945,0.0126671,0.0549409,0.9204823,0,-7886194.1615111,9.0,25.0,1,23.3050847,24.5575677,0.6984852,3.7797799,4.8042714
Vân/Wilson Bayly Holmes - Ovcon Ltd/Integrated-Report-2024,2024,Wilson Bayly Holmes - Ovcon Ltd,WBOJ.J,1.3347510330245371,652.0,WBOJ.J,Wilson Bayly Holmes - Ovcon Ltd,South Africa,Construction & Engineering,2024.0,0.806206,64.8028344,8.9267287,0.0505173,0.6697652,0.9501173,0.0000000,0.2382566,-1354852.9007424,0.2587063,0.0279743,0.1618923,19.8896834,57920923.8383283,5.0,22.2222222,1,54.7863248,59.5023771,0.5798537,3.7961142,3.8432984
Vân/Willowglen MSC Bhd/WMSC - Annual Report 2021,2021,Malaysia Smelting Corporation Bhd,MSCB.KL,1.597002331334917,486.0,MSCB.KL,Malaysia Smelting Corporation Bhd,Malaysia,Metals & Mining,2021.0,0.7555417,0.0,8.4993754,0.3503978,0.4827604,0.8642915,0.0496950,0.0,20588376.56,0.1189934,0.6007103,0.1196109,27.7824748,28454851.1,0.0,0.0,0,0.0,0.0,3.3153495,4.0375505,5.6759385
Vân/Willowglen MSC Bhd/WMSC - Annual Report 2024,2024,Malaysia Smelting Corporation Bhd,MSCB.KL,1.406028220566358,486.0,MSCB.KL,Malaysia Smelting Corporation Bhd,Malaysia,Metals & Mining,2024.0,0.7379273,43.72,8.4846496,0.275172,0.3585484,0.7469169,0.1539605,0.1001299,-11722023.28,0.1563875,0.4515522,0.1474559,21.0516196,20934198.75,4.0,28.57,1,68.15,43.93,5.1141555,4.0743504,0.7825099
Vân/Willowglen MSC Bhd/WMSC - Annual Report 2022,2022,Malaysia Smelting Corporation Bhd,MSCB.KL,1.301053287103834,486.0,MSCB.KL,Malaysia Smelting Corporation Bhd,Malaysia,Metals & Mining,2022.0,0.7740503,40.42,8.4724419,0.2624941,0.3092903,0.6884368,0.1411951,0.0,6510227.27,0.1088389,0.4370389,0.133881,32.1750619,23055454.55,4.0,28.57,1,61.38,42.5,8.8618219,4.0699673,6.4034851
Vân/Wilson Bayly Holmes - Ovcon Ltd/INTEGRATED-REPORT-2023,2023,Wilson Bayly Holmes - Ovcon Ltd,WBOJ.J,1.4052222639593317,652.0,WBOJ.J,Wilson Bayly Holmes - Ovcon Ltd,South Africa,Construction & Engineering,2023.0,0.8765431,63.480578,8.8909665,0.0573817,0.6932437,0.9417106,0.0000000,0.2515759,18349755.3953777,0.2683722,0.0293903,0.1549791,19.1620549,49606507.917116,5.0,25.0,1,57.4425287,58.9727577,0.6984852,3.7797799,4.8042714
Vân/Wilson Bayly Holmes - Ovcon Ltd/WBHO-IR-2020_DPS-FINAL,2020,Wilson Bayly Holmes - Ovcon Ltd,WBOJ.J,1.7125958856708907,652.0,WBOJ.J,Wilson Bayly Holmes - Ovcon Ltd,South Africa,Construction & Engineering,2020.0,0.5841371,46.1154993,9.0817846,0.0399501,0.6858984,0.9414804,0.0000000,0.3634281,95107615.033774,0.3123964,0.0174552,0.1176912,-13.8167808,-29335084.5794123,0.0,25.0,1,42.1944444,32.8774212,-6.1689177,3.7466812,5.3913943
Vân/Wilson Bayly Holmes - Ovcon Ltd/WBHO_Annual_IR_2021_1755_20211027_MH_web,2021,Wilson Bayly Holmes - Ovcon Ltd,WBOJ.J,1.9324533673061803,652.0,WBOJ.J,Wilson Bayly Holmes - Ovcon Ltd,South Africa,Construction & Engineering,2021.0,0.5511019,51.017186,9.1122368,0.0365134,0.6654643,0.9496526,0.0000000,0.307479,-134474403.543693,0.3298129,0.0219538,0.1128098,-45.1513029,50736493.8742325,0.0,25.0,1,41.2605042,39.9727737,4.9550326,3.8352719,6.5386906
Vân/Wilson Bayly Holmes - Ovcon Ltd/WBHO_Integrated_Report_2022,2022,Wilson Bayly Holmes - Ovcon Ltd,WBOJ.J,1.62458605044907,652.0,WBOJ.J,Wilson Bayly Holmes - Ovcon Ltd,South Africa,Construction & Engineering,2022.0,0.9535986,59.4201941,8.8628981,0.0497567,0.7198477,0.9479008,0.0000000,0.2813891,-143896693.706981,0.1584779,0.0354698,0.1511104,-22.3339342,44175331.8584071,8.0,25.0,1,58.6440678,48.3183719,1.91148,3.8144747,4.9924714
Vân/Woolworths Holdings Ltd/WHL-2018-Integrated-Report,2018,Woolworths Holdings Ltd,WHLJ.J,1.7284598628400225,654.0,WHLJ.J,Woolworths Holdings Ltd,South Africa,Broadline Retail,2018.0,0.9703023,73.7151593,9.4754704,0.3452313,0.2975316,0.441851,0.0000000,0.0503898,8709699.0315112,0.0432338,0.1878596,0.3476972,-1.8385316,-264194203.955841,0.0,26.6666667,1,70.3968254,86.2129763,1.5567838,3.8397406,3.9932951
Vân/Woolworths Holdings Ltd/Integrated_Annual_Report_2022,2022,Woolworths Holdings Ltd,WHLJ.J,1.887343588463508,654.0,WHLJ.J,Woolworths Holdings Ltd,South Africa,Broadline Retail,2022.0,0.822577,70.8615567,9.5501707,0.5684837,0.2567628,0.3250045,0.0000000,0.0958291,-9051205.7725173,0.0865313,0.1552988,0.50074,-9.0111927,235268054.940186,4.0,41.6666667,1,75.9383754,63.1669446,1.91148,3.8144747,4.9924714
